,id,category,title,comment_count,upvote_count,view_count,share_count,username,following,Name,posted_n_days_ago,popularity_score,genre,targeted_audience,post_description,tags,scaled_view_count,scaled_upvote_count,scaled_share_count,scaled_comment_count,scaled_popularity_score,recency_factor,trending_score
89,81,"['The Igloo', 1, 'A web3-born brand that fosters creativity, freedom, and community']",how are the 2023 fitness goals going?,10,7,80,0,kinha,False,Sachin Kinha,374,0.0,Unspecified,General Audience,Description not available.,"['sachin kinha', 'the igloo', '1', 'a web3-born brand that fosters creativity, freedom, and community', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.1702127659574468,0.11666666666666667,0.0,0.5555555555555556,0.0,0.0026666666666666666,0.1302193853427896
90,23,"['Vible', 535, 'All the best vibes!']",Direct your energy on the right things,0,1,19,0,afrobeezy,True,Michael Dadzie,387,58.2243631670354,Unspecified,General Audience,Description not available.,"['michael dadzie', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'afrobeezy']",0.04042553191489362,0.016666666666666666,0.0,0.0,0.5195892088235531,0.002577319587628866,0.06767764574891962
91,817,"['Vible', 535, 'All the best vibes!']",With God by your side nothing can stop you,0,0,9,0,kinha,False,Sachin Kinha,220,77.04565717680636,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.019148936170212766,0.0,0.0,0.0,0.6875488176820849,0.004524886877828055,0.07495205130705512
93,148,"['Vible', 535, 'All the best vibes!']",UntitledVideo,0,2,86,0,kinha,False,Sachin Kinha,372,73.46213823835025,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.18297872340425533,0.03333333333333333,0.0,0.0,0.655569802906174,0.002680965147453083,0.12738536049330595
94,1284,"['SolTok', 50, 'Ride the wave of Solana with SolTok']",Solana Buntun bridge  #ctto#sunset #Solana#calm #sky #fyp #trendingvideo,5,1,31,0,kinha,False,Sachin Kinha,41,17.577796618689757,Unspecified,General Audience,Description not available.,"['sachin kinha', 'soltok', '50', 'ride the wave of solana with soltok', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.06595744680851064,0.016666666666666666,0.0,0.2777777777777778,0.1568627450980392,0.023809523809523808,0.06896557204442061
95,1258,"['SolTok', 50, 'Ride the wave of Solana with SolTok']",Risposta a @Franky Sospiry  Do you hold SOLANA_ 👀 Let me know what coin I should do next 👇🏻🤯 #solana #sol #altcoin #crypto,1,2,44,0,kinha,False,Sachin Kinha,63,22.18070977791825,Unspecified,General Audience,Description not available.,"['sachin kinha', 'soltok', '50', 'ride the wave of solana with soltok', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.09361702127659574,0.03333333333333333,0.0,0.05555555555555555,0.19793874621849644,0.015625,0.06166370322705059
96,1320,"['FuseTrendz ', 19, 'Swipe. Create. Transform.']",for immediate editing!!!!,0,0,4,0,shivam_03f0c0i5l,False,Shivam Nimbalkar,16,11.78350206951907,Unspecified,General Audience,Description not available.,"['shivam nimbalkar', 'fusetrendz', '19', 'swipe. create. transform.', 'unspecified', 'description not available.', 'general audience', 'shivam_03f0c0i5l']",0.00851063829787234,0.0,0.0,0.0,0.10515495892857624,0.058823529411764705,0.0189510403233958
98,16,"['Vible', 535, 'All the best vibes!']",act now!,0,3,29,0,afrobeezy,True,Michael Dadzie,388,54.66794629533601,Unspecified,General Audience,Description not available.,"['michael dadzie', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'afrobeezy']",0.06170212765957447,0.05,0.0,0.0,0.4878520505602365,0.002570694087403599,0.07755291276263636
99,1303,"['SolTok', 50, 'Ride the wave of Solana with SolTok']",Welcomr to RoroLand #cryptocurrency #meme #token #solana,0,0,11,0,kinha,False,Sachin Kinha,38,33.7981961611161,Unspecified,General Audience,Description not available.,"['sachin kinha', 'soltok', '50', 'ride the wave of solana with soltok', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.023404255319148935,0.0,0.0,0.0,0.30161219544192613,0.02564102564102564,0.039746598704039855
100,1297,"['SolTok', 50, 'Ride the wave of Solana with SolTok']",Why You Should Keep An Eye On Solana! #crypto #bitcoin #solana #shorts #viralshorts #trending #fyp,0,0,22,0,kinha,False,Sachin Kinha,41,32.18875824868201,Unspecified,General Audience,Description not available.,"['sachin kinha', 'soltok', '50', 'ride the wave of solana with soltok', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.04680851063829787,0.0,0.0,0.0,0.28724970994469157,0.023809523809523808,0.0451484765669109
103,461,"['Vible', 535, 'All the best vibes!']",UntitledVideo,0,3,35,0,kinha,False,Sachin Kinha,351,56.144921625355565,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.07446808510638298,0.05,0.0,0.0,0.5010324513655691,0.002840909090909091,0.08272776157756272
104,358,"['Vible', 535, 'All the best vibes!']",UntitledVideo,0,1,9,0,kinha,False,Sachin Kinha,359,37.42994775023705,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.019148936170212766,0.016666666666666666,0.0,0.0,0.33402163424371273,0.002777777777777778,0.04275795538654621
105,60,"['Vible', 535, 'All the best vibes!']",flip the switch,2,1,33,0,afrobeezy,True,Michael Dadzie,379,52.539574024493454,Unspecified,General Audience,Description not available.,"['michael dadzie', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'afrobeezy']",0.07021276595744681,0.016666666666666666,0.0,0.1111111111111111,0.4688586394839058,0.002631578947368421,0.08265729607480592
106,923,"['Vible', 535, 'All the best vibes!']",Trust God,0,1,4,0,kinha,False,Sachin Kinha,214,19.408121055678468,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.00851063829787234,0.016666666666666666,0.0,0.0,0.17319640294118438,0.004651162790697674,0.023671281395883245
107,650,"['Vible', 535, 'All the best vibes!']",NEVER.,0,0,7,0,kinha,False,Sachin Kinha,234,26.366694928034637,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.014893617021276596,0.0,0.0,0.0,0.23529411764705885,0.00425531914893617,0.02842302878598248
108,389,"['Vible', 535, 'All the best vibes!']",UntitledVideo,0,0,8,0,kinha,False,Sachin Kinha,358,43.00222726147332,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.01702127659574468,0.0,0.0,0.0,0.38374817731093114,0.002785515320334262,0.04375975224184995
112,1214,"['Vible', 535, 'All the best vibes!']",The person who quit. #inspiration #dailymotivation #wisdom,0,3,20,1,kinha,False,Sachin Kinha,77,73.94458566410191,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.0425531914893617,0.05,0.125,0.0,0.6598751222366083,0.01282051282051282,0.11503552095252062
113,944,"['Vible', 535, 'All the best vibes!']",You must be humble and understand that God hates the sin of pride,0,0,8,0,kinha,False,Sachin Kinha,212,59.61065752815529,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.01702127659574468,0.0,0.0,0.0,0.5319603804622092,0.004694835680751174,0.05877190459301943
117,14,"['Vible', 535, 'All the best vibes!']",Peak Performance?,0,2,32,0,afrobeezy,True,Michael Dadzie,388,54.48548417354877,Unspecified,General Audience,Description not available.,"['michael dadzie', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'afrobeezy']",0.06808510638297872,0.03333333333333333,0.0,0.0,0.48622377427960606,0.002570694087403599,0.07597164541826125
118,972,"['Vible', 535, 'All the best vibes!']",The story of St. Peter and the upside down cross,0,2,16,0,kinha,False,Sachin Kinha,212,73.46213823835025,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.03404255319148936,0.03333333333333333,0.0,0.0,0.655569802906174,0.004694835680751174,0.08290589648280598
120,1106,"['Vible', 535, 'All the best vibes!']",Understanding what it is can make it change drastically. #spirituality #wisdom #inspiration #healing,0,1,7,0,kinha,False,Sachin Kinha,97,19.408121055678468,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.014893617021276596,0.016666666666666666,0.0,0.0,0.17319640294118438,0.01020408163265306,0.026141466897100056
121,1099,"['Vible', 535, 'All the best vibes!']","To me, work is not only a worldly pursuit but also a spiritual one. There I said it. Needed to. As strange as it may sound. Yes—you and I must work. To pay our bills and to fulfill our responsibilities.mp4",0,1,4,0,kinha,False,Sachin Kinha,98,19.408121055678468,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.00851063829787234,0.016666666666666666,0.0,0.0,0.17319640294118438,0.010101010101010102,0.024216266126914486
122,1098,"['Vible', 535, 'All the best vibes!']",Why are men not doing as well in today’s society? #wisdom #inspiration #motivation.mp4,0,2,5,0,kinha,False,Sachin Kinha,98,30.761144082707077,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.010638297872340425,0.03333333333333333,0.0,0.0,0.27450980392156865,0.010101010101010102,0.03831923743062667
123,1289,"['SolTok', 50, 'Ride the wave of Solana with SolTok']",Who else has trades the EXACT same way 😭💰 #crypto #finance #wealth #crytocurrency #money #solana #memecoins,0,0,26,0,kinha,False,Sachin Kinha,41,30.579320336247907,Unspecified,General Audience,Description not available.,"['sachin kinha', 'soltok', '50', 'ride the wave of solana with soltok', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.055319148936170216,0.0,0.0,0.0,0.272887224447457,0.023809523809523808,0.046265419506549145
124,1268,"['SolTok', 50, 'Ride the wave of Solana with SolTok']",3 meme coins that will explode this bull run. N.F.A #memecoin #memecoins #solana #crypto #cryptotrading #cryptoinvesting #bullrun #fyp,0,0,13,0,kinha,False,Sachin Kinha,41,20.87363348469409,Unspecified,General Audience,Description not available.,"['sachin kinha', 'soltok', '50', 'ride the wave of solana with soltok', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.027659574468085108,0.0,0.0,0.0,0.1862745098039216,0.023809523809523808,0.029306275701770072
126,724,"['Vible', 535, 'All the best vibes!']",follow my insta- tiktoknaohk -,0,2,39,0,kinha,False,Sachin Kinha,226,56.91891319752583,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.08297872340425531,0.03333333333333333,0.0,0.0,0.5079394855819216,0.004405286343612335,0.08279476088049666
127,165,"['Vible', 535, 'All the best vibes!']",UntitledVideo,0,1,36,0,kinha,False,Sachin Kinha,372,52.67918572255584,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.07659574468085106,0.016666666666666666,0.0,0.0,0.470104522268929,0.002680965147453083,0.07359060547922687
128,813,"['Vible', 535, 'All the best vibes!']",There is no need to be anxious for tomorrow just do what must be done today and God will make your paths straight,0,1,8,0,kinha,False,Sachin Kinha,220,77.83640596221252,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.01702127659574468,0.016666666666666666,0.0,0.0,0.6946053918280086,0.004524886877828055,0.0783527441826404
129,797,"['Vible', 535, 'All the best vibes!']",The Most Tragic Story Of Lust,0,0,11,0,kinha,False,Sachin Kinha,221,77.83640596221252,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.023404255319148935,0.0,0.0,0.0,0.6946053918280086,0.0045045045045045045,0.07693226622899599
130,771,"['Vible', 535, 'All the best vibes!']",fear God,0,0,12,0,kinha,False,Sachin Kinha,225,64.37751649736401,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.025531914893617023,0.0,0.0,0.0,0.5744994198893831,0.004424778761061947,0.06555199433312962
131,769,"['Vible', 535, 'All the best vibes!']",these orthodox monks,1,0,6,0,kinha,False,Sachin Kinha,225,55.451774444795625,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.012765957446808512,0.0,0.0,0.05555555555555555,0.4948468655462411,0.004424778761061947,0.05931250722032841
132,726,"['Vible', 535, 'All the best vibes!']","idk but this is so hard  (yes, its simple but i love it) -  is Lord  -",0,1,18,0,kinha,False,Sachin Kinha,226,83.17766166719343,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.03829787234042553,0.016666666666666666,0.0,0.0,0.7422702983193616,0.004405286343612335,0.0894902535017584
133,130,"['Vible', 535, 'All the best vibes!']",UntitledVideo,0,0,31,0,kinha,False,Sachin Kinha,372,64.47238260383328,Unspecified,General Audience,Description not available.,"['sachin kinha', 'vible', '535', 'all the best vibes!', 'unspecified', 'description not available.', 'general audience', 'kinha']",0.06595744680851064,0.0,0.0,0.0,0.5753459968637527,0.002680965147453083,0.07758993024367376
